actual value,predicted value
1.480000000000000000e+02,1.956613540649414062e+02
1.470000000000000000e+02,2.008589859008789062e+02
1.460000000000000000e+02,1.708335342407226562e+02
1.450000000000000000e+02,1.891890716552734375e+02
1.440000000000000000e+02,1.762586898803710938e+02
1.430000000000000000e+02,2.069889755249023438e+02
1.420000000000000000e+02,1.918679962158203125e+02
1.410000000000000000e+02,1.944486923217773438e+02
1.400000000000000000e+02,1.803815383911132812e+02
1.390000000000000000e+02,1.909804000854492188e+02
1.380000000000000000e+02,1.711669998168945312e+02
1.370000000000000000e+02,1.813676071166992188e+02
1.360000000000000000e+02,1.860261230468750000e+02
1.350000000000000000e+02,2.042374496459960938e+02
1.340000000000000000e+02,1.884068374633789062e+02
1.330000000000000000e+02,1.687979507446289062e+02
1.320000000000000000e+02,1.699369812011718750e+02
1.310000000000000000e+02,1.771621322631835938e+02
1.300000000000000000e+02,1.791174545288085938e+02
1.290000000000000000e+02,1.845063552856445312e+02
1.280000000000000000e+02,1.632528915405273438e+02
1.270000000000000000e+02,1.743674392700195312e+02
1.260000000000000000e+02,1.878722076416015625e+02
1.250000000000000000e+02,1.784415740966796875e+02
1.240000000000000000e+02,1.611357955932617188e+02
1.230000000000000000e+02,1.734683532714843750e+02
1.220000000000000000e+02,1.805122528076171875e+02
1.210000000000000000e+02,1.719079360961914062e+02
1.200000000000000000e+02,1.880036849975585938e+02
1.190000000000000000e+02,1.656042861938476562e+02
1.180000000000000000e+02,2.036319274902343750e+02
1.170000000000000000e+02,1.507916564941406250e+02
1.160000000000000000e+02,1.513781051635742188e+02
1.150000000000000000e+02,1.837808685302734375e+02
1.140000000000000000e+02,1.591749038696289062e+02
1.130000000000000000e+02,1.576635131835937500e+02
1.120000000000000000e+02,2.109587631225585938e+02
1.110000000000000000e+02,1.688183441162109375e+02
1.100000000000000000e+02,1.531355133056640625e+02
1.090000000000000000e+02,1.820582122802734375e+02
1.080000000000000000e+02,1.478293762207031250e+02
1.070000000000000000e+02,1.778970031738281250e+02
1.060000000000000000e+02,1.493947219848632812e+02
1.050000000000000000e+02,1.501851196289062500e+02
1.040000000000000000e+02,1.434413528442382812e+02
1.030000000000000000e+02,1.506075668334960938e+02
1.020000000000000000e+02,1.547999877929687500e+02
1.010000000000000000e+02,1.428143920898437500e+02
1.000000000000000000e+02,1.372074508666992188e+02
9.900000000000000000e+01,1.629704895019531250e+02
9.800000000000000000e+01,1.614306564331054688e+02
9.700000000000000000e+01,1.725175857543945312e+02
9.600000000000000000e+01,1.458039169311523438e+02
9.500000000000000000e+01,1.346817245483398438e+02
9.400000000000000000e+01,1.384185104370117188e+02
9.300000000000000000e+01,1.142692184448242188e+02
9.200000000000000000e+01,1.394577255249023438e+02
9.100000000000000000e+01,1.407247772216796875e+02
9.000000000000000000e+01,1.374926071166992188e+02
8.900000000000000000e+01,1.267789688110351562e+02
8.800000000000000000e+01,1.328060302734375000e+02
8.700000000000000000e+01,1.366589584350585938e+02
8.600000000000000000e+01,1.258835372924804688e+02
8.500000000000000000e+01,1.346474380493164062e+02
8.400000000000000000e+01,1.526976928710937500e+02
8.300000000000000000e+01,1.194188461303710938e+02
8.200000000000000000e+01,1.334875411987304688e+02
8.100000000000000000e+01,1.305614166259765625e+02
8.000000000000000000e+01,1.558259506225585938e+02
7.900000000000000000e+01,1.282504272460937500e+02
7.800000000000000000e+01,1.179249343872070312e+02
7.700000000000000000e+01,1.173491210937500000e+02
7.600000000000000000e+01,1.268000717163085938e+02
7.500000000000000000e+01,9.917537689208984375e+01
7.400000000000000000e+01,1.221947174072265625e+02
7.300000000000000000e+01,1.240095291137695312e+02
7.200000000000000000e+01,1.226138687133789062e+02
7.100000000000000000e+01,1.214591217041015625e+02
7.000000000000000000e+01,1.122219467163085938e+02
6.900000000000000000e+01,1.122557144165039062e+02
6.800000000000000000e+01,1.130057296752929688e+02
6.700000000000000000e+01,1.137263183593750000e+02
6.600000000000000000e+01,1.204446029663085938e+02
6.500000000000000000e+01,1.048783187866210938e+02
6.400000000000000000e+01,7.231506347656250000e+01
6.300000000000000000e+01,9.875467681884765625e+01
6.200000000000000000e+01,1.114243850708007812e+02
6.100000000000000000e+01,9.169863128662109375e+01
6.000000000000000000e+01,1.158933639526367188e+02
5.900000000000000000e+01,8.826745605468750000e+01
5.800000000000000000e+01,9.337140655517578125e+01
5.700000000000000000e+01,1.034549484252929688e+02
5.600000000000000000e+01,9.053806304931640625e+01
5.500000000000000000e+01,9.275622558593750000e+01
5.400000000000000000e+01,9.860334014892578125e+01
5.300000000000000000e+01,1.022021484375000000e+02
5.200000000000000000e+01,1.032332000732421875e+02
5.100000000000000000e+01,9.294233703613281250e+01
5.000000000000000000e+01,9.396930694580078125e+01
4.900000000000000000e+01,8.681326293945312500e+01
4.800000000000000000e+01,9.188278961181640625e+01
4.700000000000000000e+01,7.535837554931640625e+01
4.600000000000000000e+01,9.572178649902343750e+01
4.500000000000000000e+01,8.967282867431640625e+01
4.400000000000000000e+01,8.513204956054687500e+01
4.300000000000000000e+01,7.725346374511718750e+01
4.200000000000000000e+01,7.108186340332031250e+01
4.100000000000000000e+01,6.866645812988281250e+01
4.000000000000000000e+01,7.859994506835937500e+01
3.900000000000000000e+01,7.440779113769531250e+01
3.800000000000000000e+01,7.436128234863281250e+01
3.700000000000000000e+01,7.352935791015625000e+01
3.600000000000000000e+01,8.802742004394531250e+01
3.500000000000000000e+01,6.988254547119140625e+01
3.400000000000000000e+01,5.088893127441406250e+01
3.300000000000000000e+01,7.362315368652343750e+01
3.200000000000000000e+01,6.731401062011718750e+01
3.100000000000000000e+01,6.799980926513671875e+01
3.000000000000000000e+01,5.774430084228515625e+01
2.900000000000000000e+01,5.709840393066406250e+01
2.800000000000000000e+01,7.478597259521484375e+01
2.700000000000000000e+01,7.197029113769531250e+01
2.600000000000000000e+01,5.673348999023437500e+01
2.500000000000000000e+01,5.719330596923828125e+01
2.400000000000000000e+01,7.962609100341796875e+01
2.300000000000000000e+01,4.705046844482421875e+01
2.200000000000000000e+01,5.340840148925781250e+01
2.100000000000000000e+01,4.736751556396484375e+01
2.000000000000000000e+01,4.286239624023437500e+01
1.900000000000000000e+01,4.995212554931640625e+01
1.800000000000000000e+01,4.531459808349609375e+01
1.700000000000000000e+01,3.161508178710937500e+01
1.600000000000000000e+01,3.605553436279296875e+01
1.500000000000000000e+01,3.097731018066406250e+01
1.400000000000000000e+01,4.086725616455078125e+01
1.300000000000000000e+01,1.483534240722656250e+01
1.200000000000000000e+01,2.260115051269531250e+01
1.100000000000000000e+01,3.644859313964843750e+01
1.000000000000000000e+01,2.229521942138671875e+01
9.000000000000000000e+00,3.050290679931640625e+01
8.000000000000000000e+00,1.959215545654296875e+01
7.000000000000000000e+00,4.311571502685546875e+01
6.000000000000000000e+00,1.599517822265625000e+01
5.000000000000000000e+00,1.419694519042968750e+01
4.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,1.785684967041015625e+01
2.000000000000000000e+00,1.229357147216796875e+01
1.000000000000000000e+00,1.674314880371093750e+01
0.000000000000000000e+00,0.000000000000000000e+00
1.840000000000000000e+02,1.945611724853515625e+02
1.830000000000000000e+02,2.228284835815429688e+02
1.820000000000000000e+02,2.198563232421875000e+02
1.810000000000000000e+02,1.954161376953125000e+02
1.800000000000000000e+02,2.127329406738281250e+02
1.790000000000000000e+02,2.293792343139648438e+02
1.780000000000000000e+02,1.672263412475585938e+02
1.770000000000000000e+02,2.073429946899414062e+02
1.760000000000000000e+02,2.079346237182617188e+02
1.750000000000000000e+02,2.037302780151367188e+02
1.740000000000000000e+02,1.991024322509765625e+02
1.730000000000000000e+02,2.034880828857421875e+02
1.720000000000000000e+02,1.928657302856445312e+02
1.710000000000000000e+02,1.930329818725585938e+02
1.700000000000000000e+02,2.037652435302734375e+02
1.690000000000000000e+02,1.893919601440429688e+02
1.680000000000000000e+02,2.043668823242187500e+02
1.670000000000000000e+02,1.750183334350585938e+02
1.660000000000000000e+02,1.927634124755859375e+02
1.650000000000000000e+02,1.899617919921875000e+02
1.640000000000000000e+02,1.827195281982421875e+02
1.630000000000000000e+02,1.899132766723632812e+02
1.620000000000000000e+02,1.421386337280273438e+02
1.610000000000000000e+02,1.873022689819335938e+02
1.600000000000000000e+02,1.948250885009765625e+02
1.590000000000000000e+02,1.741239929199218750e+02
1.580000000000000000e+02,1.708373336791992188e+02
1.570000000000000000e+02,1.675342864990234375e+02
1.560000000000000000e+02,1.887095184326171875e+02
1.550000000000000000e+02,1.805028686523437500e+02
1.540000000000000000e+02,1.642384796142578125e+02
1.530000000000000000e+02,1.652047958374023438e+02
1.520000000000000000e+02,1.765142440795898438e+02
1.510000000000000000e+02,1.655832595825195312e+02
1.500000000000000000e+02,1.684299697875976562e+02
1.490000000000000000e+02,1.888599090576171875e+02
1.480000000000000000e+02,1.639013366699218750e+02
1.470000000000000000e+02,1.717080307006835938e+02
1.460000000000000000e+02,1.603504638671875000e+02
1.450000000000000000e+02,1.721889953613281250e+02
1.440000000000000000e+02,1.716872787475585938e+02
1.430000000000000000e+02,1.620884552001953125e+02
1.420000000000000000e+02,1.662424011230468750e+02
1.410000000000000000e+02,1.654339828491210938e+02
1.400000000000000000e+02,1.589853820800781250e+02
1.390000000000000000e+02,1.545548324584960938e+02
1.380000000000000000e+02,1.588354721069335938e+02
1.370000000000000000e+02,1.524490966796875000e+02
1.360000000000000000e+02,1.393899002075195312e+02
1.350000000000000000e+02,1.498348617553710938e+02
1.340000000000000000e+02,1.672972412109375000e+02
1.330000000000000000e+02,1.433438110351562500e+02
1.320000000000000000e+02,1.472753143310546875e+02
1.310000000000000000e+02,1.524270248413085938e+02
1.300000000000000000e+02,1.688683395385742188e+02
1.290000000000000000e+02,1.542766723632812500e+02
1.280000000000000000e+02,1.601806488037109375e+02
1.270000000000000000e+02,1.486966629028320312e+02
1.260000000000000000e+02,1.478480682373046875e+02
1.250000000000000000e+02,1.508300857543945312e+02
1.240000000000000000e+02,1.519449996948242188e+02
1.230000000000000000e+02,1.305011062622070312e+02
1.220000000000000000e+02,1.490664596557617188e+02
1.210000000000000000e+02,1.521680526733398438e+02
1.200000000000000000e+02,1.520556945800781250e+02
1.190000000000000000e+02,1.337588806152343750e+02
1.180000000000000000e+02,1.404650192260742188e+02
1.170000000000000000e+02,1.598070068359375000e+02
1.160000000000000000e+02,1.335202255249023438e+02
1.150000000000000000e+02,1.318268890380859375e+02
1.140000000000000000e+02,1.448227767944335938e+02
1.130000000000000000e+02,1.380192031860351562e+02
1.120000000000000000e+02,1.388309555053710938e+02
1.110000000000000000e+02,1.457369308471679688e+02
1.100000000000000000e+02,1.446126403808593750e+02
1.090000000000000000e+02,1.346451110839843750e+02
1.080000000000000000e+02,1.303670959472656250e+02
1.070000000000000000e+02,1.314904937744140625e+02
1.060000000000000000e+02,1.253585891723632812e+02
1.050000000000000000e+02,1.256172409057617188e+02
1.040000000000000000e+02,1.198531799316406250e+02
1.030000000000000000e+02,1.252080459594726562e+02
1.020000000000000000e+02,1.315751495361328125e+02
1.010000000000000000e+02,1.204397201538085938e+02
1.000000000000000000e+02,9.679470825195312500e+01
9.900000000000000000e+01,1.192370529174804688e+02
9.800000000000000000e+01,1.280156707763671875e+02
9.700000000000000000e+01,1.313277053833007812e+02
9.600000000000000000e+01,1.298387680053710938e+02
9.500000000000000000e+01,1.388340377807617188e+02
9.400000000000000000e+01,1.209111404418945312e+02
9.300000000000000000e+01,1.137468566894531250e+02
9.200000000000000000e+01,1.161243515014648438e+02
9.100000000000000000e+01,1.347024459838867188e+02
9.000000000000000000e+01,1.262047653198242188e+02
8.900000000000000000e+01,1.151653747558593750e+02
8.800000000000000000e+01,1.152810211181640625e+02
8.700000000000000000e+01,1.106256866455078125e+02
8.600000000000000000e+01,1.051059494018554688e+02
8.500000000000000000e+01,1.102155303955078125e+02
8.400000000000000000e+01,1.016845169067382812e+02
8.300000000000000000e+01,1.078400878906250000e+02
8.200000000000000000e+01,1.014144363403320312e+02
8.100000000000000000e+01,1.176878204345703125e+02
8.000000000000000000e+01,9.491100311279296875e+01
7.900000000000000000e+01,1.003493957519531250e+02
7.800000000000000000e+01,9.566354370117187500e+01
7.700000000000000000e+01,1.182033081054687500e+02
7.600000000000000000e+01,1.023593139648437500e+02
7.500000000000000000e+01,1.118653030395507812e+02
7.400000000000000000e+01,9.637195587158203125e+01
7.300000000000000000e+01,9.538294982910156250e+01
7.200000000000000000e+01,9.952223968505859375e+01
7.100000000000000000e+01,9.103347015380859375e+01
7.000000000000000000e+01,9.904786682128906250e+01
6.900000000000000000e+01,9.562992095947265625e+01
6.800000000000000000e+01,1.120595092773437500e+02
6.700000000000000000e+01,1.204039001464843750e+02
6.600000000000000000e+01,8.460717773437500000e+01
6.500000000000000000e+01,1.053223495483398438e+02
6.400000000000000000e+01,9.476705932617187500e+01
6.300000000000000000e+01,7.731554412841796875e+01
6.200000000000000000e+01,9.074724578857421875e+01
6.100000000000000000e+01,9.724359130859375000e+01
6.000000000000000000e+01,1.059398956298828125e+02
5.900000000000000000e+01,8.955056762695312500e+01
5.800000000000000000e+01,9.347059631347656250e+01
5.700000000000000000e+01,9.182948303222656250e+01
5.600000000000000000e+01,8.236650848388671875e+01
5.500000000000000000e+01,8.404174041748046875e+01
5.400000000000000000e+01,8.143424987792968750e+01
5.300000000000000000e+01,7.281102752685546875e+01
5.200000000000000000e+01,6.857598876953125000e+01
5.100000000000000000e+01,8.752958679199218750e+01
5.000000000000000000e+01,7.654895782470703125e+01
4.900000000000000000e+01,8.179591369628906250e+01
4.800000000000000000e+01,7.567625427246093750e+01
4.700000000000000000e+01,7.091881561279296875e+01
4.600000000000000000e+01,6.939710998535156250e+01
4.500000000000000000e+01,5.405525207519531250e+01
4.400000000000000000e+01,6.870163726806640625e+01
4.300000000000000000e+01,7.762403869628906250e+01
4.200000000000000000e+01,7.904760742187500000e+01
4.100000000000000000e+01,7.589631652832031250e+01
4.000000000000000000e+01,4.489696502685546875e+01
3.900000000000000000e+01,7.398016357421875000e+01
3.800000000000000000e+01,7.071736907958984375e+01
3.700000000000000000e+01,6.517645263671875000e+01
3.600000000000000000e+01,6.787474822998046875e+01
3.500000000000000000e+01,5.186628723144531250e+01
3.400000000000000000e+01,7.577356719970703125e+01
3.300000000000000000e+01,4.709487152099609375e+01
3.200000000000000000e+01,5.290604400634765625e+01
3.100000000000000000e+01,6.447822570800781250e+01
3.000000000000000000e+01,6.655060577392578125e+01
2.900000000000000000e+01,4.892998504638671875e+01
2.800000000000000000e+01,5.702222442626953125e+01
2.700000000000000000e+01,2.561992645263671875e+01
2.600000000000000000e+01,5.267716217041015625e+01
2.500000000000000000e+01,4.045003509521484375e+01
2.400000000000000000e+01,4.896669006347656250e+01
2.300000000000000000e+01,3.618244171142578125e+01
2.200000000000000000e+01,2.700469970703125000e+01
2.100000000000000000e+01,2.002126312255859375e+01
2.000000000000000000e+01,4.288446044921875000e+01
1.900000000000000000e+01,1.261258697509765625e+01
1.800000000000000000e+01,4.581237792968750000e+01
1.700000000000000000e+01,1.526170349121093750e+01
1.600000000000000000e+01,4.094622802734375000e+01
